timestamp,open,high,low,close,volume
2026-03-10 21:45:00,69746.41,69827.59,69541.91,69763.01,169.91673
2026-03-10 22:00:00,69763.02,69869.9,69452.42,69609.97,330.12842
2026-03-10 22:15:00,69609.96,69757.19,69474.18,69601.21,268.75406
2026-03-10 22:30:00,69601.21,69688.79,69493.05,69606.0,115.12663
2026-03-10 22:45:00,69606.0,69766.92,69581.21,69721.58,223.19175
2026-03-10 23:00:00,69721.58,69853.84,69705.6,69797.19,213.30677
2026-03-10 23:15:00,69797.2,69866.0,69698.46,69821.37,249.07819
2026-03-10 23:30:00,69821.37,69960.89,69786.32,69931.68,406.99964
2026-03-10 23:45:00,69931.67,69981.8,69848.1,69948.63,295.77454
2026-03-11 00:00:00,69948.64,70083.69,69759.63,70050.08,181.95949
2026-03-11 00:15:00,70050.08,70161.2,69867.87,70055.16,308.41247
2026-03-11 00:30:00,70055.16,70055.16,69807.5,69838.71,142.53898
2026-03-11 00:45:00,69838.71,70173.25,69838.71,70044.87,96.01867
2026-03-11 01:00:00,70044.87,70144.0,69978.59,70033.02,403.07119
2026-03-11 01:15:00,70033.01,70138.56,69966.33,70095.71,351.77691
2026-03-11 01:30:00,70095.71,70099.0,69880.0,69955.98,121.23967
2026-03-11 01:45:00,69955.99,70127.0,69906.18,70071.26,71.16102
2026-03-11 02:00:00,70071.26,70119.59,69991.29,69991.3,263.21634
2026-03-11 02:15:00,69991.3,70067.21,69919.29,69968.58,623.75681
2026-03-11 02:30:00,69968.59,69968.59,69614.0,69689.99,443.90114
2026-03-11 02:45:00,69690.0,69873.6,69615.92,69810.72,282.00119
2026-03-11 03:00:00,69810.73,69887.11,69669.88,69698.81,302.11368
2026-03-11 03:15:00,69698.81,69711.36,69496.53,69527.22,237.90953
2026-03-11 03:30:00,69525.65,69631.78,69512.73,69525.0,206.20184
2026-03-11 03:45:00,69525.0,69641.64,69488.7,69551.91,367.18904
2026-03-11 04:00:00,69551.91,69668.47,69501.55,69645.82,185.9441
2026-03-11 04:15:00,69645.81,69986.81,69640.0,69980.15,246.99182
2026-03-11 04:30:00,69980.15,70035.24,69919.83,69995.01,146.47772
2026-03-11 04:45:00,69995.01,70281.87,69978.27,70130.99,180.00236
2026-03-11 05:00:00,70130.99,70200.96,70000.1,70007.62,114.02782
2026-03-11 05:15:00,70007.62,70020.63,69880.0,69943.67,71.67513
2026-03-11 05:30:00,69943.67,69954.93,69420.0,69538.41,411.84495
2026-03-11 05:45:00,69538.42,69625.92,69486.37,69510.36,160.26588
2026-03-11 06:00:00,69510.37,69725.66,69500.01,69717.44,129.22035
2026-03-11 06:15:00,69717.43,69821.48,69678.04,69804.18,87.42497
2026-03-11 06:30:00,69804.19,69934.41,69804.19,69830.9,74.49423
2026-03-11 06:45:00,69830.91,69996.0,69712.24,69950.01,100.59806
2026-03-11 07:00:00,69950.01,70018.49,69881.25,69891.19,87.697
2026-03-11 07:15:00,69891.19,69908.75,69764.62,69791.28,230.6788
2026-03-11 07:30:00,69791.29,69791.29,69500.67,69519.99,341.73456
2026-03-11 07:45:00,69520.0,69744.88,69510.28,69648.29,511.46689
2026-03-11 08:00:00,69648.28,69771.48,69590.83,69629.56,121.5724
2026-03-11 08:15:00,69629.56,69641.65,69500.0,69503.53,121.78426
2026-03-11 08:30:00,69503.54,69786.32,69500.0,69672.71,154.67181
2026-03-11 08:45:00,69672.71,69695.01,69501.21,69662.24,274.53018
2026-03-11 09:00:00,69662.24,69664.8,69538.41,69538.42,65.3182
2026-03-11 09:15:00,69538.42,69664.37,69531.57,69531.57,392.2041
2026-03-11 09:30:00,69531.57,69636.31,69384.5,69553.75,381.45279
2026-03-11 09:45:00,69553.75,69752.06,69397.97,69466.75,100.08143
2026-03-11 10:00:00,69466.75,69528.0,69390.91,69502.63,119.86762
2026-03-11 10:15:00,69502.63,69597.9,69425.12,69500.0,309.61734
2026-03-11 10:30:00,69499.99,69726.45,69476.9,69683.21,260.84807
2026-03-11 10:45:00,69683.21,69703.19,69576.79,69604.9,338.01094
2026-03-11 11:00:00,69604.9,69755.1,69535.05,69595.68,455.27741
2026-03-11 11:15:00,69595.69,69647.95,69417.37,69447.45,130.67704
2026-03-11 11:30:00,69447.45,69553.69,69391.36,69446.96,67.48543
2026-03-11 11:45:00,69446.96,69506.0,69150.28,69173.0,245.33266
2026-03-11 12:00:00,69172.99,69256.0,68977.91,69152.82,295.10058
2026-03-11 12:15:00,69152.82,69447.26,69152.82,69427.3,132.32221
2026-03-11 12:30:00,69427.3,69777.66,69179.66,69251.26,452.46874
2026-03-11 12:45:00,69251.27,69399.98,69152.57,69361.13,165.74916
2026-03-11 13:00:00,69361.13,69978.99,69331.04,69860.64,468.46242
2026-03-11 13:15:00,69860.64,70378.78,69804.07,70219.78,511.05658
2026-03-11 13:30:00,70219.79,71091.18,70204.0,70442.0,1028.10533
2026-03-11 13:45:00,70442.01,70562.38,69793.17,70186.09,639.69715
2026-03-11 14:00:00,70186.08,70794.39,69906.77,70228.02,928.16055
2026-03-11 14:15:00,70228.01,70698.64,70175.18,70664.16,462.00674
2026-03-11 14:30:00,70664.17,70966.19,70446.62,70842.71,484.10953
2026-03-11 14:45:00,70842.72,70987.0,70501.78,70578.7,377.49976
2026-03-11 15:00:00,70578.7,70654.43,69994.73,70147.69,506.49634
2026-03-11 15:15:00,70147.69,70471.6,70035.33,70206.0,406.03635
2026-03-11 15:30:00,70206.0,70265.95,69702.25,70065.33,499.79431
2026-03-11 15:45:00,70065.33,70327.64,69878.34,70227.91,432.3693
2026-03-11 16:00:00,70227.92,70474.11,70161.78,70455.06,484.47082
2026-03-11 16:15:00,70455.07,70596.51,70278.97,70463.49,318.37742
2026-03-11 16:30:00,70463.49,70782.0,70451.89,70749.87,527.53505
2026-03-11 16:45:00,70749.87,70826.39,70495.99,70570.71,507.54075
2026-03-11 17:00:00,70570.71,71000.0,70560.08,70872.48,506.99072
2026-03-11 17:15:00,70872.47,71312.15,70846.49,71252.42,785.01779
2026-03-11 17:30:00,71252.42,71321.0,70512.01,70822.08,525.23742
2026-03-11 17:45:00,70822.07,70961.27,70636.35,70785.99,304.96058
2026-03-11 18:00:00,70785.99,70880.4,70649.66,70751.99,321.64022
2026-03-11 18:15:00,70751.99,70895.31,70614.0,70703.99,253.3812
2026-03-11 18:30:00,70703.99,70752.07,70415.27,70512.48,306.86584
2026-03-11 18:45:00,70512.48,70777.17,70428.48,70617.64,252.24685
2026-03-11 19:00:00,70617.63,70631.89,70375.68,70473.38,290.77719
2026-03-11 19:15:00,70473.38,70565.69,70377.46,70526.47,129.12221
2026-03-11 19:30:00,70526.47,70742.38,70477.86,70674.86,133.5458
2026-03-11 19:45:00,70674.87,70722.0,70570.7,70641.82,90.78631
2026-03-11 20:00:00,70641.81,70645.68,70434.03,70434.15,110.40646
2026-03-11 20:15:00,70434.15,70510.5,70394.23,70439.89,76.08554
2026-03-11 20:30:00,70439.9,70566.2,70439.89,70547.7,54.76489
2026-03-11 20:45:00,70547.69,70700.0,70462.22,70634.96,142.08807
2026-03-11 21:00:00,70634.96,70776.71,70499.94,70544.93,156.91614
2026-03-11 21:15:00,70544.93,70598.58,70514.24,70543.63,109.10439
2026-03-11 21:30:00,70543.62,70675.6,70541.61,70542.0,239.26973
2026-03-11 21:45:00,70541.99,70777.17,70539.6,70741.26,71.13657
2026-03-11 22:00:00,70741.27,70950.0,70659.96,70809.03,114.46677
2026-03-11 22:15:00,70809.03,70809.03,70470.08,70489.55,157.64034
2026-03-11 22:30:00,70489.55,70526.85,70289.57,70355.99,502.93658
2026-03-11 22:45:00,70356.0,70495.4,70241.53,70373.01,323.22143
2026-03-11 23:00:00,70373.01,70505.0,70373.0,70458.88,115.26475
2026-03-11 23:15:00,70458.72,70458.72,70316.06,70367.12,84.66468
2026-03-11 23:30:00,70367.12,70424.0,70209.24,70251.89,139.69799
2026-03-11 23:45:00,70251.89,70300.0,70125.83,70191.86,301.93558
2026-03-12 00:00:00,70191.86,70316.14,70130.23,70267.67,169.6338
2026-03-12 00:15:00,70267.68,70353.87,70177.86,70252.5,368.57964
2026-03-12 00:30:00,70252.49,70340.85,70138.02,70285.69,73.89325
2026-03-12 00:45:00,70285.7,70293.9,70191.94,70225.34,45.98694
2026-03-12 01:00:00,70225.34,70226.94,69885.0,69915.66,146.83085
2026-03-12 01:15:00,69915.67,69995.99,69874.87,69897.58,212.62338
2026-03-12 01:30:00,69897.58,69984.99,69794.35,69964.96,181.94987
2026-03-12 01:45:00,69964.97,69997.22,69754.94,69841.31,219.14853
2026-03-12 02:00:00,69841.3,69887.93,69758.27,69785.46,83.63631
2026-03-12 02:15:00,69785.45,69824.0,69511.86,69605.45,168.50985
2026-03-12 02:30:00,69605.45,69643.46,69357.8,69459.7,368.05141
2026-03-12 02:45:00,69459.71,69487.0,69226.52,69286.56,122.19172
2026-03-12 03:00:00,69286.55,69420.0,69246.23,69367.3,92.67346
2026-03-12 03:15:00,69367.31,69500.0,69361.35,69420.01,94.24323
2026-03-12 03:30:00,69420.0,69628.25,69401.37,69561.36,115.03807
2026-03-12 03:45:00,69561.36,69561.36,69285.71,69446.61,113.18366
2026-03-12 04:00:00,69446.61,69676.88,69446.6,69586.84,126.71427
2026-03-12 04:15:00,69586.84,69609.87,69458.89,69485.49,55.16757
2026-03-12 04:30:00,69485.49,69485.49,69300.0,69384.55,69.07982
2026-03-12 04:45:00,69384.56,69410.4,69296.43,69372.0,185.72042
2026-03-12 05:00:00,69372.0,69478.21,69327.89,69341.1,125.8825
2026-03-12 05:15:00,69341.11,69421.03,69205.91,69256.95,211.99863
2026-03-12 05:30:00,69256.95,69539.61,69252.56,69511.01,219.49738
2026-03-12 05:45:00,69511.01,69519.7,69400.0,69480.54,177.36192
2026-03-12 06:00:00,69480.54,69480.54,69315.63,69453.84,197.57703
2026-03-12 06:15:00,69453.84,69561.84,69407.56,69536.39,235.83903
2026-03-12 06:30:00,69536.4,69549.72,69400.0,69484.52,69.7236
2026-03-12 06:45:00,69484.52,69537.73,69392.76,69501.44,216.62928
2026-03-12 07:00:00,69501.45,69525.12,69408.88,69495.6,130.63169
2026-03-12 07:15:00,69495.6,69640.46,69469.4,69606.4,142.4853
2026-03-12 07:30:00,69606.4,69760.86,69600.0,69675.68,232.38727
2026-03-12 07:45:00,69675.69,69865.98,69675.68,69826.19,325.27771
2026-03-12 08:00:00,69826.19,69965.01,69721.0,69772.39,240.07002
2026-03-12 08:15:00,69772.39,70116.37,69744.05,69807.85,310.51845
2026-03-12 08:30:00,69807.84,69902.32,69698.33,69831.0,505.5466
2026-03-12 08:45:00,69831.0,69943.63,69772.69,69917.37,190.19375
2026-03-12 09:00:00,69917.36,69918.24,69691.14,69790.15,286.28052
2026-03-12 09:15:00,69790.15,69790.15,69580.0,69678.29,438.89692
2026-03-12 09:30:00,69678.29,70327.61,69678.29,70278.4,325.79323
2026-03-12 09:45:00,70278.39,70400.0,69854.71,69952.51,233.34495
2026-03-12 10:00:00,69952.51,70062.71,69856.0,69965.88,115.2947
2026-03-12 10:15:00,69965.89,70202.85,69953.04,70149.15,207.07264
2026-03-12 10:30:00,70149.14,70460.01,70138.81,70378.63,238.345
2026-03-12 10:45:00,70378.63,70511.0,70262.35,70412.11,350.32668
2026-03-12 11:00:00,70412.1,70540.17,70367.97,70416.38,311.11159
2026-03-12 11:15:00,70416.37,70633.66,70385.99,70557.24,299.90138
2026-03-12 11:30:00,70557.24,70748.82,70458.86,70685.14,349.01956
2026-03-12 11:45:00,70685.14,70800.0,70405.45,70427.91,247.66808
2026-03-12 12:00:00,70427.9,70471.38,70277.38,70366.61,261.70491
2026-03-12 12:15:00,70366.54,70483.99,70326.49,70420.58,267.2048
2026-03-12 12:30:00,70420.59,70477.57,70286.02,70459.01,124.75582
2026-03-12 12:45:00,70459.02,70617.66,70335.99,70381.8,193.85248
2026-03-12 13:00:00,70381.8,70534.65,70340.39,70413.04,101.69953
2026-03-12 13:15:00,70413.05,70429.09,69990.0,70111.28,247.46363
2026-03-12 13:30:00,70111.27,70462.76,69942.93,70079.52,356.92908
2026-03-12 13:45:00,70079.34,70142.65,69645.0,69972.15,634.68316
2026-03-12 14:00:00,69972.2,70417.68,69964.56,70381.33,499.30413
2026-03-12 14:15:00,70381.33,70660.69,69923.03,69953.32,663.51375
2026-03-12 14:30:00,69953.32,70002.7,69383.0,69589.99,609.51151
2026-03-12 14:45:00,69590.0,69772.72,69355.34,69590.09,358.34903
2026-03-12 15:00:00,69590.09,69772.75,69476.14,69750.0,263.51594
2026-03-12 15:15:00,69750.0,70430.81,69703.24,70299.22,583.36467
2026-03-12 15:30:00,70299.21,70565.43,70142.38,70379.45,560.96429
2026-03-12 15:45:00,70379.44,70500.0,70234.13,70334.88,370.65973
2026-03-12 16:00:00,70334.89,70500.0,69905.71,70122.87,404.34135
2026-03-12 16:15:00,70122.86,70569.15,70053.13,70063.65,342.50333
2026-03-12 16:30:00,70063.64,70471.3,70040.0,70381.51,306.81039
2026-03-12 16:45:00,70381.5,70519.99,70245.24,70381.16,217.7628
2026-03-12 17:00:00,70381.15,70547.19,70344.82,70429.76,168.42516
2026-03-12 17:15:00,70429.75,70528.0,70202.84,70300.01,227.27976
2026-03-12 17:30:00,70300.01,70444.64,70242.75,70360.87,250.36252
2026-03-12 17:45:00,70360.87,70418.2,70076.16,70212.06,197.86807
2026-03-12 18:00:00,70212.05,70303.51,70073.81,70202.85,139.05091
2026-03-12 18:15:00,70202.84,70273.28,69877.88,70019.71,210.73302
2026-03-12 18:30:00,70019.71,70100.0,69870.95,69924.69,225.65876
2026-03-12 18:45:00,69924.69,69943.0,69800.0,69819.64,167.41529
2026-03-12 19:00:00,69819.64,69954.65,69770.85,69934.87,143.23639
2026-03-12 19:15:00,69934.88,70220.72,69934.87,70209.97,247.3252
2026-03-12 19:30:00,70209.98,70348.0,70202.16,70311.3,136.86743
2026-03-12 19:45:00,70311.29,70548.81,70264.83,70432.32,230.41762
2026-03-12 20:00:00,70432.33,70555.2,70356.0,70400.0,138.45176
2026-03-12 20:15:00,70399.99,70422.26,70261.06,70307.03,331.16732
2026-03-12 20:30:00,70307.03,70307.03,70128.41,70130.34,60.54595
2026-03-12 20:45:00,70130.35,70236.24,70111.28,70164.49,88.0205
2026-03-12 21:00:00,70164.5,70470.0,70164.5,70386.91,103.94667
2026-03-12 21:15:00,70386.91,70410.31,70258.79,70289.11,55.92429
2026-03-12 21:30:00,70289.11,70294.43,70200.91,70277.22,72.40811
2026-03-12 21:45:00,70277.21,70383.48,70234.65,70268.55,123.62326
2026-03-12 22:00:00,70268.54,70305.26,70149.35,70204.92,101.70879
2026-03-12 22:15:00,70204.93,70280.7,70116.36,70180.62,178.50012
2026-03-12 22:30:00,70180.62,70224.4,70033.33,70059.16,97.352
2026-03-12 22:45:00,70059.17,70178.16,70013.17,70175.64,89.86393
2026-03-12 23:00:00,70175.64,70484.04,70159.35,70470.01,227.73795
2026-03-12 23:15:00,70470.0,70734.25,70461.69,70537.45,232.85057
2026-03-12 23:30:00,70537.44,70666.0,70466.92,70630.91,246.0304
2026-03-12 23:45:00,70630.9,70665.63,70480.88,70541.34,187.96296
2026-03-13 00:00:00,70541.34,71118.59,70386.01,71118.58,662.99656
2026-03-13 00:15:00,71118.58,71759.6,71105.33,71482.53,1126.38806
2026-03-13 00:30:00,71482.53,72000.0,71482.53,71512.01,726.28147
2026-03-13 00:45:00,71512.02,71554.91,71244.4,71475.61,341.64505
2026-03-13 01:00:00,71475.6,71694.0,71471.4,71592.36,206.64242
2026-03-13 01:15:00,71592.36,71759.95,71471.72,71527.19,230.53753
2026-03-13 01:30:00,71527.2,71706.63,71283.99,71610.42,287.96924
2026-03-13 01:45:00,71610.43,71706.0,71561.68,71672.39,250.59747
2026-03-13 02:00:00,71672.38,71696.68,71502.54,71546.23,277.12079
2026-03-13 02:15:00,71546.23,71619.86,71426.15,71454.56,336.51894
2026-03-13 02:30:00,71454.56,71485.55,71155.72,71175.0,203.3422
2026-03-13 02:45:00,71175.0,71278.28,71045.52,71143.8,177.83345
2026-03-13 03:00:00,71143.8,71270.03,71099.57,71174.49,135.97878
2026-03-13 03:15:00,71174.5,71287.82,71070.81,71093.82,115.66073
2026-03-13 03:30:00,71093.81,71193.31,70964.43,71152.37,212.1039
2026-03-13 03:45:00,71152.37,71508.87,71115.63,71405.75,464.07793
2026-03-13 04:00:00,71405.76,71493.77,71345.14,71371.1,91.33321
2026-03-13 04:15:00,71371.1,71374.99,71214.01,71319.52,443.33585
2026-03-13 04:30:00,71319.52,71417.15,71271.43,71403.09,62.4843
2026-03-13 04:45:00,71403.09,71437.08,71308.82,71393.94,183.77162
2026-03-13 05:00:00,71393.93,71436.67,71242.02,71271.83,209.98509
2026-03-13 05:15:00,71271.83,71450.0,71259.34,71413.8,292.40175
2026-03-13 05:30:00,71413.79,71622.04,71413.79,71600.01,247.59042
2026-03-13 05:45:00,71600.01,71637.54,71476.04,71546.29,428.9268
2026-03-13 06:00:00,71546.28,71593.22,71450.49,71466.21,121.20805
2026-03-13 06:15:00,71466.22,71500.33,71211.25,71241.61,240.75178
2026-03-13 06:30:00,71241.61,71339.84,71180.19,71259.75,584.8076
2026-03-13 06:45:00,71259.75,71383.0,71198.15,71342.0,135.20861
2026-03-13 07:00:00,71342.0,71500.0,71236.08,71423.43,182.20458
2026-03-13 07:15:00,71423.42,71584.57,71402.83,71513.96,162.02934
2026-03-13 07:30:00,71513.95,71600.0,71382.05,71575.4,397.27233
2026-03-13 07:45:00,71575.39,71672.76,71526.21,71612.22,398.32565
2026-03-13 08:00:00,71612.23,71650.68,71385.28,71471.72,186.131
2026-03-13 08:15:00,71471.72,71599.4,71438.0,71588.04,242.78532
2026-03-13 08:30:00,71588.04,72142.85,71574.14,71934.0,943.14588
2026-03-13 08:45:00,71934.0,71950.06,71695.37,71821.02,448.10576
2026-03-13 09:00:00,71821.01,71975.59,71739.35,71755.42,471.96713
2026-03-13 09:15:00,71755.43,71828.78,71589.81,71818.07,107.02602
2026-03-13 09:30:00,71818.06,71936.62,71788.99,71875.4,158.98733
2026-03-13 09:45:00,71875.4,72100.37,71850.8,72006.57,187.23394
2026-03-13 10:00:00,72006.56,72256.37,71995.53,72253.73,471.12821
2026-03-13 10:15:00,72253.73,72489.0,72249.79,72347.52,497.52212
2026-03-13 10:30:00,72347.52,72566.0,72325.59,72494.38,396.33085
2026-03-13 10:45:00,72494.38,72575.98,72352.03,72458.12,270.37009
2026-03-13 11:00:00,72458.11,72526.12,72232.41,72298.43,290.97139
2026-03-13 11:15:00,72298.43,72490.0,72294.54,72326.5,143.1965
2026-03-13 11:30:00,72326.5,72364.44,72256.5,72310.48,126.7582
2026-03-13 11:45:00,72310.48,72352.61,72207.41,72228.82,163.49096
2026-03-13 12:00:00,72228.81,72445.0,72210.0,72420.0,139.0282
2026-03-13 12:15:00,72420.0,72510.26,72331.71,72412.15,129.92272
2026-03-13 12:30:00,72412.15,72631.53,72330.67,72342.09,248.6405
2026-03-13 12:45:00,72342.09,72884.68,72342.08,72784.73,625.34099
2026-03-13 13:00:00,72784.73,72919.26,72684.88,72793.44,300.31069
2026-03-13 13:15:00,72793.43,73264.17,72709.53,73023.17,1315.75619
2026-03-13 13:30:00,73023.17,73320.73,72750.27,73270.78,787.66138
2026-03-13 13:45:00,73270.78,73585.27,73239.65,73379.18,893.67375
2026-03-13 14:00:00,73379.18,73593.0,73238.83,73501.36,660.16426
2026-03-13 14:15:00,73501.35,73897.0,73339.54,73738.52,1416.58148
2026-03-13 14:30:00,73738.52,73913.74,72940.0,72946.7,1178.51056
2026-03-13 14:45:00,72946.69,72983.56,72350.0,72382.72,1302.79401
2026-03-13 15:00:00,72382.72,72690.0,72168.0,72646.55,1030.49476
2026-03-13 15:15:00,72646.55,72829.12,72455.01,72463.71,620.78242
2026-03-13 15:30:00,72463.71,72593.69,71877.1,71981.67,551.90644
2026-03-13 15:45:00,71981.68,72249.94,71736.34,71831.46,1102.27109
2026-03-13 16:00:00,71831.46,71944.57,71583.46,71728.2,503.92074
2026-03-13 16:15:00,71728.21,71761.24,71154.54,71393.26,743.92141
2026-03-13 16:30:00,71393.25,71875.0,71379.7,71830.49,493.78163
2026-03-13 16:45:00,71830.48,72100.0,71761.25,71885.57,592.72232
2026-03-13 17:00:00,71885.56,72139.44,71879.55,72116.0,272.21519
2026-03-13 17:15:00,72116.01,72249.99,71595.71,71659.82,750.9793
2026-03-13 17:30:00,71659.81,71688.1,71058.82,71198.81,409.32864
2026-03-13 17:45:00,71198.8,71277.02,70914.09,71037.93,457.17761
2026-03-13 18:00:00,71037.93,71238.5,70937.91,71218.06,223.02625
2026-03-13 18:15:00,71218.06,71258.9,70841.23,71195.34,311.63117
2026-03-13 18:30:00,71195.33,71350.94,71178.54,71238.6,91.80396
2026-03-13 18:45:00,71238.59,71249.93,71008.2,71055.45,111.72661
2026-03-13 19:00:00,71055.45,71277.84,71006.19,71224.27,118.99035
2026-03-13 19:15:00,71224.27,71309.94,71020.5,71082.04,123.3837
2026-03-13 19:30:00,71082.04,71211.75,71041.38,71136.47,116.83863
2026-03-13 19:45:00,71136.47,71256.56,71092.21,71189.95,147.86555
2026-03-13 20:00:00,71189.96,71364.85,71150.0,71353.0,92.33646
2026-03-13 20:15:00,71353.0,71468.66,71269.32,71307.96,159.8796
2026-03-13 20:30:00,71307.96,71347.85,71282.03,71329.8,163.48653
2026-03-13 20:45:00,71329.8,71469.53,71279.11,71346.84,138.77031
2026-03-13 21:00:00,71346.84,71491.03,71346.84,71408.38,64.35456
2026-03-13 21:15:00,71408.38,71419.35,71138.02,71165.41,97.77252
2026-03-13 21:30:00,71165.42,71305.61,71058.25,71117.31,410.93467
2026-03-13 21:45:00,71117.31,71230.19,71104.64,71104.65,77.08163
2026-03-13 22:00:00,71104.65,71189.26,70681.76,70847.33,364.39125
2026-03-13 22:15:00,70847.33,70847.34,70643.52,70671.43,213.15273
2026-03-13 22:30:00,70671.43,70775.38,70559.02,70720.46,180.41902
2026-03-13 22:45:00,70720.47,70816.82,70676.95,70814.0,105.37577
2026-03-13 23:00:00,70814.0,70824.76,70688.45,70809.05,235.50688
2026-03-13 23:15:00,70809.05,71005.3,70801.73,70900.01,438.45666
2026-03-13 23:30:00,70900.01,70965.71,70864.01,70941.1,289.82523
2026-03-13 23:45:00,70941.1,70991.02,70904.96,70930.0,149.23826
2026-03-14 00:00:00,70930.01,70930.01,70744.01,70889.38,122.72227
2026-03-14 00:15:00,70889.38,70951.8,70786.34,70916.78,173.315
2026-03-14 00:30:00,70916.77,70928.55,70560.61,70568.75,230.55006
2026-03-14 00:45:00,70568.74,70706.75,70555.0,70631.97,236.91701
2026-03-14 01:00:00,70631.96,70767.16,70631.96,70695.22,95.01881
2026-03-14 01:15:00,70695.22,70804.75,70695.22,70780.47,57.36303
2026-03-14 01:30:00,70780.48,70831.75,70481.7,70807.47,390.43142
2026-03-14 01:45:00,70807.47,70941.05,70807.47,70831.7,248.73807
2026-03-14 02:00:00,70831.7,70897.55,70780.82,70862.61,89.48701
2026-03-14 02:15:00,70862.61,70877.19,70789.33,70810.48,256.50544
2026-03-14 02:30:00,70810.49,70842.12,70741.0,70770.33,128.31503
2026-03-14 02:45:00,70770.33,70948.66,70735.21,70783.27,539.36785
2026-03-14 03:00:00,70783.27,71020.92,70783.26,71006.82,131.22066
2026-03-14 03:15:00,71006.83,71151.05,70959.65,71041.67,531.84974
2026-03-14 03:30:00,71041.68,71185.23,71041.68,71148.55,218.83157
2026-03-14 03:45:00,71148.54,71148.55,71049.81,71081.3,62.82064
2026-03-14 04:00:00,71081.31,71216.28,71062.0,71193.58,116.29791
2026-03-14 04:15:00,71193.59,71207.0,71094.96,71204.64,292.40504
2026-03-14 04:30:00,71204.65,71307.92,71124.34,71285.42,167.16783
2026-03-14 04:45:00,71285.42,71303.6,71021.11,71039.58,131.20987
2026-03-14 05:00:00,71039.57,71145.37,70983.32,71110.37,275.41454
2026-03-14 05:15:00,71110.36,71151.3,71058.41,71109.76,133.05359
2026-03-14 05:30:00,71109.76,71114.0,70916.96,71005.01,205.66109
