timestamp,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
1770016500000,76537.52000000,76720.00000000,76327.90000000,76439.88000000,311.78926000,1770017399999,23851512.00637700,97713,147.12311000,11253811.77539250,0
1770017400000,76439.88000000,76710.34000000,76413.08000000,76569.99000000,487.91122000,1770018299999,37350950.88706550,121661,330.17103000,25274325.51395290,0
1770018300000,76569.99000000,76958.00000000,76549.06000000,76660.79000000,517.45170000,1770019199999,39721084.00721520,106413,365.16764000,28030745.95886560,0
1770019200000,76660.78000000,76972.30000000,76628.28000000,76870.09000000,452.71430000,1770020099999,34773872.79826950,99393,186.09660000,14296093.51765400,0
1770020100000,76870.09000000,77191.15000000,76709.17000000,76789.99000000,519.59232000,1770020999999,39991074.05491950,126525,346.03108000,26635829.36276040,0
1770021000000,76789.99000000,77065.19000000,76680.00000000,76920.01000000,265.73511000,1770021899999,20428923.85138190,83427,139.78269000,10745251.33826130,0
1770021900000,76920.01000000,77100.00000000,76840.96000000,76881.28000000,184.10279000,1770022799999,14175687.36888420,52194,98.22365000,7564536.97461720,0
1770022800000,76881.28000000,76960.00000000,76652.00000000,76799.99000000,191.58305000,1770023699999,14713368.06558240,93040,97.36681000,7477911.05620800,0
1770023700000,76800.00000000,77372.58000000,76692.64000000,77360.64000000,284.47072000,1770024599999,21922754.14343410,97219,180.03266000,13877167.01032870,0
1770024600000,77360.63000000,77707.85000000,77215.74000000,77437.28000000,511.99864000,1770025499999,39624279.31075450,142342,229.67493000,17778367.64917000,0
1770025500000,77437.29000000,77815.00000000,77431.85000000,77725.33000000,1208.35676000,1770026399999,93919763.03254510,127342,906.71364000,70474465.56394780,0
1770026400000,77725.33000000,77876.69000000,77591.28000000,77656.36000000,360.79832000,1770027299999,28050196.51961100,83223,200.87261000,15617516.60372450,0
1770027300000,77656.35000000,77721.25000000,77477.04000000,77664.68000000,260.60677000,1770028199999,20220762.48200160,68653,135.42465000,10508856.96505790,0
1770028200000,77664.67000000,77841.40000000,77500.00000000,77602.23000000,259.54425000,1770029099999,20154374.84909500,70695,130.74773000,10156218.55082740,0
1770029100000,77602.22000000,77619.10000000,77474.85000000,77504.54000000,168.91493000,1770029999999,13095786.19628060,45803,76.47642000,5929121.42730390,0
1770030000000,77504.54000000,77768.70000000,77451.11000000,77750.00000000,210.13494000,1770030899999,16310098.83382690,77983,122.44140000,9504791.95396900,0
1770030900000,77750.00000000,77814.79000000,77602.92000000,77814.78000000,142.66700000,1770031799999,11085530.39729170,52049,95.18684000,7396727.35072290,0
1770031800000,77814.79000000,77970.62000000,77761.64000000,77840.01000000,250.79298000,1770032699999,19530914.65786640,63683,154.67593000,12045826.37382000,0
1770032700000,77840.01000000,77960.00000000,77706.00000000,77759.99000000,379.49470000,1770033599999,29539794.11767960,74375,195.55405000,15221573.31846800,0
1770033600000,77760.00000000,77988.00000000,77706.00000000,77971.65000000,225.97434000,1770034499999,17597707.79984890,75328,119.69500000,9322313.94078770,0
1770034500000,77971.66000000,78434.00000000,77894.00000000,78175.43000000,455.71881000,1770035399999,35605924.89114070,99309,301.01061000,23518645.74959490,0
1770035400000,78175.43000000,78196.17000000,77844.91000000,77854.46000000,241.63933000,1770036299999,18842678.27353560,85741,96.47184000,7522758.62094520,0
1770036300000,77854.45000000,78059.10000000,77807.99000000,77988.51000000,180.63791000,1770037199999,14074334.28947370,60423,88.35488000,6884715.57845930,0
1770037200000,77988.50000000,78018.50000000,77800.00000000,77999.99000000,246.86761000,1770038099999,19228628.48553300,76851,146.96539000,11448299.46062580,0
